year_month_week,year,month,day,year_month,week
1596123,1596,12,18,159612,3
1596124,1596,12,25,159612,4
1597011,1597,1,1,159701,1
1597012,1597,1,8,159701,2
1597013,1597,1,15,159701,3
1597014,1597,1,22,159701,4
1597015,1597,1,29,159701,5
1597021,1597,2,5,159702,1
1597022,1597,2,12,159702,2
1597023,1597,2,19,159702,3
1597024,1597,2,26,159702,4
1597031,1597,3,5,159703,1
1597032,1597,3,12,159703,2
1597033,1597,3,19,159703,3
1597034,1597,3,26,159703,4
1597041,1597,4,2,159704,1
1597042,1597,4,9,159704,2
1597043,1597,4,16,159704,3
1597044,1597,4,23,159704,4
1597045,1597,4,30,159704,5
1597051,1597,5,7,159705,1
1597052,1597,5,14,159705,2
1597053,1597,5,21,159705,3
1597054,1597,5,28,159705,4
1597061,1597,6,4,159706,1
1597062,1597,6,11,159706,2
1597063,1597,6,18,159706,3
1597064,1597,6,25,159706,4
1597071,1597,7,2,159707,1
1597072,1597,7,9,159707,2
1597073,1597,7,16,159707,3
1597074,1597,7,23,159707,4
1597075,1597,7,30,159707,5
1597081,1597,8,6,159708,1
1597082,1597,8,13,159708,2
1597083,1597,8,20,159708,3
1597084,1597,8,27,159708,4
1597091,1597,9,3,159709,1
1597092,1597,9,10,159709,2
1597093,1597,9,17,159709,3
1597094,1597,9,24,159709,4
1597101,1597,10,1,159710,1
1597102,1597,10,8,159710,2
1597103,1597,10,15,159710,3
1597104,1597,10,22,159710,4
1597105,1597,10,29,159710,5
1597111,1597,11,5,159711,1
1597112,1597,11,12,159711,2
1597113,1597,11,19,159711,3
1597114,1597,11,26,159711,4
1597121,1597,12,3,159712,1
1597122,1597,12,10,159712,2
1597123,1597,12,17,159712,3
1597124,1597,12,24,159712,4
1597125,1597,12,31,159712,5
1598011,1598,1,7,159801,1
1598012,1598,1,14,159801,2
1598013,1598,1,21,159801,3
1598014,1598,1,28,159801,4
1598021,1598,2,4,159802,1
1598022,1598,2,11,159802,2
1598023,1598,2,18,159802,3
1598024,1598,2,25,159802,4
1598031,1598,3,4,159803,1
1598032,1598,3,11,159803,2
1598033,1598,3,18,159803,3
1598034,1598,3,25,159803,4
1598041,1598,4,1,159804,1
1598042,1598,4,8,159804,2
1598043,1598,4,15,159804,3
1598044,1598,4,22,159804,4
1598045,1598,4,29,159804,5
1598051,1598,5,6,159805,1
1598052,1598,5,13,159805,2
1598053,1598,5,20,159805,3
1598054,1598,5,27,159805,4
1598061,1598,6,3,159806,1
1598062,1598,6,10,159806,2
1598063,1598,6,17,159806,3
1598064,1598,6,24,159806,4
1598071,1598,7,1,159807,1
1598072,1598,7,8,159807,2
1598073,1598,7,15,159807,3
1598074,1598,7,22,159807,4
1598075,1598,7,29,159807,5
1598081,1598,8,5,159808,1
1598082,1598,8,12,159808,2
1598083,1598,8,19,159808,3
1598084,1598,8,26,159808,4
1598091,1598,9,2,159809,1
1598092,1598,9,9,159809,2
1598093,1598,9,16,159809,3
1598094,1598,9,23,159809,4
1598095,1598,9,30,159809,5
1598101,1598,10,7,159810,1
1598102,1598,10,14,159810,2
1598103,1598,10,21,159810,3
1598104,1598,10,28,159810,4
1598111,1598,11,4,159811,1
1598112,1598,11,11,159811,2
1598113,1598,11,18,159811,3
1598114,1598,11,25,159811,4
1598121,1598,12,2,159812,1
1598122,1598,12,9,159812,2
1598123,1598,12,16,159812,3
1598124,1598,12,23,159812,4
1598125,1598,12,30,159812,5
1599011,1599,1,6,159901,1
1599012,1599,1,13,159901,2
1599013,1599,1,20,159901,3
1599014,1599,1,27,159901,4
1599021,1599,2,3,159902,1
1599022,1599,2,10,159902,2
1599023,1599,2,17,159902,3
1599024,1599,2,24,159902,4
1599031,1599,3,3,159903,1
1599032,1599,3,10,159903,2
1599033,1599,3,17,159903,3
1599034,1599,3,24,159903,4
1599035,1599,3,31,159903,5
1599041,1599,4,7,159904,1
1599042,1599,4,14,159904,2
1599043,1599,4,21,159904,3
1599044,1599,4,28,159904,4
1599051,1599,5,5,159905,1
1599052,1599,5,12,159905,2
1599053,1599,5,19,159905,3
1599054,1599,5,26,159905,4
1599061,1599,6,2,159906,1
1599062,1599,6,9,159906,2
1599063,1599,6,16,159906,3
1599064,1599,6,23,159906,4
1599065,1599,6,30,159906,5
1599071,1599,7,7,159907,1
1599072,1599,7,14,159907,2
1599073,1599,7,21,159907,3
1599074,1599,7,28,159907,4
1599081,1599,8,4,159908,1
1599082,1599,8,11,159908,2
1599083,1599,8,18,159908,3
1599084,1599,8,25,159908,4
1599091,1599,9,1,159909,1
1599092,1599,9,8,159909,2
1599093,1599,9,15,159909,3
1599094,1599,9,22,159909,4
1599095,1599,9,29,159909,5
1599101,1599,10,6,159910,1
1599102,1599,10,13,159910,2
1599103,1599,10,20,159910,3
1599104,1599,10,27,159910,4
1599111,1599,11,3,159911,1
1599112,1599,11,10,159911,2
1599113,1599,11,17,159911,3
1599114,1599,11,24,159911,4
1599121,1599,12,1,159912,1
1599122,1599,12,8,159912,2
1599123,1599,12,15,159912,3
1599124,1599,12,22,159912,4
1599125,1599,12,29,159912,5
1600011,1600,1,5,160001,1
1600012,1600,1,12,160001,2
1600013,1600,1,19,160001,3
1600014,1600,1,26,160001,4
1600021,1600,2,2,160002,1
1600022,1600,2,9,160002,2
1600023,1600,2,16,160002,3
1600024,1600,2,23,160002,4
1600031,1600,3,1,160003,1
1600032,1600,3,8,160003,2
1600033,1600,3,15,160003,3
1600034,1600,3,22,160003,4
1600035,1600,3,29,160003,5
1600041,1600,4,5,160004,1
1600042,1600,4,12,160004,2
1600043,1600,4,19,160004,3
1600044,1600,4,26,160004,4
1600051,1600,5,3,160005,1
1600052,1600,5,10,160005,2
1600053,1600,5,17,160005,3
1600054,1600,5,24,160005,4
1600055,1600,5,31,160005,5
1600061,1600,6,7,160006,1
1600062,1600,6,14,160006,2
1600063,1600,6,21,160006,3
1600064,1600,6,28,160006,4
1600071,1600,7,5,160007,1
1600072,1600,7,12,160007,2
1600073,1600,7,19,160007,3
1600074,1600,7,26,160007,4
1600081,1600,8,2,160008,1
1600082,1600,8,9,160008,2
1600083,1600,8,16,160008,3
1600084,1600,8,23,160008,4
1600085,1600,8,30,160008,5
1600091,1600,9,6,160009,1
1600092,1600,9,13,160009,2
1600093,1600,9,20,160009,3
1600094,1600,9,27,160009,4
1600101,1600,10,4,160010,1
1600102,1600,10,11,160010,2
1600103,1600,10,18,160010,3
1600104,1600,10,25,160010,4
1600111,1600,11,1,160011,1
1600112,1600,11,8,160011,2
1600113,1600,11,15,160011,3
1600114,1600,11,22,160011,4
1600115,1600,11,29,160011,5
1600121,1600,12,6,160012,1
1600122,1600,12,13,160012,2
1600123,1600,12,20,160012,3
1600124,1600,12,27,160012,4
1601011,1601,1,3,160101,1
1601012,1601,1,10,160101,2
1601013,1601,1,17,160101,3
1601014,1601,1,24,160101,4
1601015,1601,1,31,160101,5
1601021,1601,2,7,160102,1
1601022,1601,2,14,160102,2
1601023,1601,2,21,160102,3
1601024,1601,2,28,160102,4
1601031,1601,3,7,160103,1
1601032,1601,3,14,160103,2
1601033,1601,3,21,160103,3
1601034,1601,3,28,160103,4
1601041,1601,4,4,160104,1
1601042,1601,4,11,160104,2
1601043,1601,4,18,160104,3
1601044,1601,4,25,160104,4
1601051,1601,5,2,160105,1
1601052,1601,5,9,160105,2
1601053,1601,5,16,160105,3
1601054,1601,5,23,160105,4
1601055,1601,5,30,160105,5
1601061,1601,6,6,160106,1
1601062,1601,6,13,160106,2
1601063,1601,6,20,160106,3
1601064,1601,6,27,160106,4
1601071,1601,7,4,160107,1
1601072,1601,7,11,160107,2
1601073,1601,7,18,160107,3
1601074,1601,7,25,160107,4
1601081,1601,8,1,160108,1
1601082,1601,8,8,160108,2
1601083,1601,8,15,160108,3
1601084,1601,8,22,160108,4
1601085,1601,8,29,160108,5
1601091,1601,9,5,160109,1
1601092,1601,9,12,160109,2
1601093,1601,9,19,160109,3
1601094,1601,9,26,160109,4
1601101,1601,10,3,160110,1
1601102,1601,10,10,160110,2
1601103,1601,10,17,160110,3
1601104,1601,10,24,160110,4
1601105,1601,10,31,160110,5
1601111,1601,11,7,160111,1
1601112,1601,11,14,160111,2
1601113,1601,11,21,160111,3
1601114,1601,11,28,160111,4
1601121,1601,12,5,160112,1
1601122,1601,12,12,160112,2
1601123,1601,12,19,160112,3
1601124,1601,12,26,160112,4
1602011,1602,1,2,160201,1
1602012,1602,1,9,160201,2
1602013,1602,1,16,160201,3
1602014,1602,1,23,160201,4
1602015,1602,1,30,160201,5
1602021,1602,2,6,160202,1
1602022,1602,2,13,160202,2
1602023,1602,2,20,160202,3
1602024,1602,2,27,160202,4
1602031,1602,3,6,160203,1
1602032,1602,3,13,160203,2
1602033,1602,3,20,160203,3
1602034,1602,3,27,160203,4
1602041,1602,4,3,160204,1
1602042,1602,4,10,160204,2
1602043,1602,4,17,160204,3
1602044,1602,4,24,160204,4
1602051,1602,5,1,160205,1
1602052,1602,5,8,160205,2
1602053,1602,5,15,160205,3
1602054,1602,5,22,160205,4
1602055,1602,5,29,160205,5
1602061,1602,6,5,160206,1
1602062,1602,6,12,160206,2
1602063,1602,6,19,160206,3
1602064,1602,6,26,160206,4
1602071,1602,7,3,160207,1
1602072,1602,7,10,160207,2
1602073,1602,7,17,160207,3
1602074,1602,7,24,160207,4
1602075,1602,7,31,160207,5
1602081,1602,8,7,160208,1
1602082,1602,8,14,160208,2
1602083,1602,8,21,160208,3
1602084,1602,8,28,160208,4
1602091,1602,9,4,160209,1
1602092,1602,9,11,160209,2
1602093,1602,9,18,160209,3
1602094,1602,9,25,160209,4
1602101,1602,10,2,160210,1
1602102,1602,10,9,160210,2
1602103,1602,10,16,160210,3
1602104,1602,10,23,160210,4
1602105,1602,10,30,160210,5
1602111,1602,11,6,160211,1
1602112,1602,11,13,160211,2
1602113,1602,11,20,160211,3
1602114,1602,11,27,160211,4
1602121,1602,12,4,160212,1
1602122,1602,12,11,160212,2
1602123,1602,12,18,160212,3
1602124,1602,12,25,160212,4
1603011,1603,1,1,160301,1
1603012,1603,1,8,160301,2
1603013,1603,1,15,160301,3
1603014,1603,1,22,160301,4
1603015,1603,1,29,160301,5
1603021,1603,2,5,160302,1
1603022,1603,2,12,160302,2
1603023,1603,2,19,160302,3
1603024,1603,2,26,160302,4
1603031,1603,3,5,160303,1
1603032,1603,3,12,160303,2
1603033,1603,3,19,160303,3
1603034,1603,3,26,160303,4
1603041,1603,4,2,160304,1
1603042,1603,4,9,160304,2
1603043,1603,4,16,160304,3
1603044,1603,4,23,160304,4
1603045,1603,4,30,160304,5
1603051,1603,5,7,160305,1
1603052,1603,5,14,160305,2
1603053,1603,5,21,160305,3
1603054,1603,5,28,160305,4
1603061,1603,6,4,160306,1
1603062,1603,6,11,160306,2
1603063,1603,6,18,160306,3
1603064,1603,6,25,160306,4
1603071,1603,7,2,160307,1
1603072,1603,7,9,160307,2
1603073,1603,7,16,160307,3
1603074,1603,7,23,160307,4
1603075,1603,7,30,160307,5
1603081,1603,8,6,160308,1
1603082,1603,8,13,160308,2
1603083,1603,8,20,160308,3
1603084,1603,8,27,160308,4
1603091,1603,9,3,160309,1
1603092,1603,9,10,160309,2
1603093,1603,9,17,160309,3
1603094,1603,9,24,160309,4
1603101,1603,10,1,160310,1
1603102,1603,10,8,160310,2
1603103,1603,10,15,160310,3
1603104,1603,10,22,160310,4
1603105,1603,10,29,160310,5
1603111,1603,11,5,160311,1
1603112,1603,11,12,160311,2
1603113,1603,11,19,160311,3
1603114,1603,11,26,160311,4
1603121,1603,12,3,160312,1
1603122,1603,12,10,160312,2
1603123,1603,12,17,160312,3
1603124,1603,12,24,160312,4
1603125,1603,12,31,160312,5
1604011,1604,1,7,160401,1
1604012,1604,1,14,160401,2
1604013,1604,1,21,160401,3
1604014,1604,1,28,160401,4
1604021,1604,2,4,160402,1
1604022,1604,2,11,160402,2
1604023,1604,2,18,160402,3
1604024,1604,2,25,160402,4
1604031,1604,3,3,160403,1
1604032,1604,3,10,160403,2
1604033,1604,3,17,160403,3
1604034,1604,3,24,160403,4
1604035,1604,3,31,160403,5
1604041,1604,4,7,160404,1
1604042,1604,4,14,160404,2
1604043,1604,4,21,160404,3
1604044,1604,4,28,160404,4
1604051,1604,5,5,160405,1
1604052,1604,5,12,160405,2
1604053,1604,5,19,160405,3
1604054,1604,5,26,160405,4
1604061,1604,6,2,160406,1
1604062,1604,6,9,160406,2
1604063,1604,6,16,160406,3
1604064,1604,6,23,160406,4
1604065,1604,6,30,160406,5
1604071,1604,7,7,160407,1
1604072,1604,7,14,160407,2
1604073,1604,7,21,160407,3
1604074,1604,7,28,160407,4
1604081,1604,8,4,160408,1
1604082,1604,8,11,160408,2
1604083,1604,8,18,160408,3
1604084,1604,8,25,160408,4
1604091,1604,9,1,160409,1
1604092,1604,9,8,160409,2
1604093,1604,9,15,160409,3
1604094,1604,9,22,160409,4
1604095,1604,9,29,160409,5
1604101,1604,10,6,160410,1
1604102,1604,10,13,160410,2
1604103,1604,10,20,160410,3
1604104,1604,10,27,160410,4
1604111,1604,11,3,160411,1
1604112,1604,11,10,160411,2
1604113,1604,11,17,160411,3
1604114,1604,11,24,160411,4
1604121,1604,12,1,160412,1
1604122,1604,12,8,160412,2
1604123,1604,12,15,160412,3
1604124,1604,12,22,160412,4
1604125,1604,12,29,160412,5
1605011,1605,1,5,160501,1
1605012,1605,1,12,160501,2
1605013,1605,1,19,160501,3
1605014,1605,1,26,160501,4
1605021,1605,2,2,160502,1
1605022,1605,2,9,160502,2
1605023,1605,2,16,160502,3
1605024,1605,2,23,160502,4
1605031,1605,3,2,160503,1
1605032,1605,3,9,160503,2
1605033,1605,3,16,160503,3
1605034,1605,3,23,160503,4
1605035,1605,3,30,160503,5
1605041,1605,4,6,160504,1
1605042,1605,4,13,160504,2
1605043,1605,4,20,160504,3
1605044,1605,4,27,160504,4
1605051,1605,5,4,160505,1
1605052,1605,5,11,160505,2
1605053,1605,5,18,160505,3
1605054,1605,5,25,160505,4
1605061,1605,6,1,160506,1
1605062,1605,6,8,160506,2
1605063,1605,6,15,160506,3
1605064,1605,6,22,160506,4
1605065,1605,6,29,160506,5
1605071,1605,7,6,160507,1
1605072,1605,7,13,160507,2
1605073,1605,7,20,160507,3
1605074,1605,7,27,160507,4
1605081,1605,8,3,160508,1
1605082,1605,8,10,160508,2
1605083,1605,8,17,160508,3
1605084,1605,8,24,160508,4
1605085,1605,8,31,160508,5
1605091,1605,9,7,160509,1
1605092,1605,9,14,160509,2
1605093,1605,9,21,160509,3
1605094,1605,9,28,160509,4
1605101,1605,10,5,160510,1
1605102,1605,10,12,160510,2
1605103,1605,10,19,160510,3
1605104,1605,10,26,160510,4
1605111,1605,11,2,160511,1
1605112,1605,11,9,160511,2
1605113,1605,11,16,160511,3
1605114,1605,11,23,160511,4
1605115,1605,11,30,160511,5
1605121,1605,12,7,160512,1
1605122,1605,12,14,160512,2
1605123,1605,12,21,160512,3
1605124,1605,12,28,160512,4
1606011,1606,1,4,160601,1
1606012,1606,1,11,160601,2
1606013,1606,1,18,160601,3
1606014,1606,1,25,160601,4
1606021,1606,2,1,160602,1
1606022,1606,2,8,160602,2
1606023,1606,2,15,160602,3
1606024,1606,2,22,160602,4
1606031,1606,3,1,160603,1
1606032,1606,3,8,160603,2
1606033,1606,3,15,160603,3
1606034,1606,3,22,160603,4
1606035,1606,3,29,160603,5
1606041,1606,4,5,160604,1
1606042,1606,4,12,160604,2
1606043,1606,4,19,160604,3
1606044,1606,4,26,160604,4
1606051,1606,5,3,160605,1
1606052,1606,5,10,160605,2
1606053,1606,5,17,160605,3
1606054,1606,5,24,160605,4
1606055,1606,5,31,160605,5
1606061,1606,6,7,160606,1
1606062,1606,6,14,160606,2
1606063,1606,6,21,160606,3
1606064,1606,6,28,160606,4
1606071,1606,7,5,160607,1
1606072,1606,7,12,160607,2
1606073,1606,7,19,160607,3
1606074,1606,7,26,160607,4
1606081,1606,8,2,160608,1
1606082,1606,8,9,160608,2
1606083,1606,8,16,160608,3
1606084,1606,8,23,160608,4
1606085,1606,8,30,160608,5
1606091,1606,9,6,160609,1
1606092,1606,9,13,160609,2
1606093,1606,9,20,160609,3
1606094,1606,9,27,160609,4
1606101,1606,10,4,160610,1
1606102,1606,10,11,160610,2
1606103,1606,10,18,160610,3
1606104,1606,10,25,160610,4
1606111,1606,11,1,160611,1
1606112,1606,11,8,160611,2
1606113,1606,11,15,160611,3
1606114,1606,11,22,160611,4
1606115,1606,11,29,160611,5
1606121,1606,12,6,160612,1
1606122,1606,12,13,160612,2
1606123,1606,12,20,160612,3
1606124,1606,12,27,160612,4
1607011,1607,1,3,160701,1
1607012,1607,1,10,160701,2
1607013,1607,1,17,160701,3
1607014,1607,1,24,160701,4
1607015,1607,1,31,160701,5
1607021,1607,2,7,160702,1
1607022,1607,2,14,160702,2
1607023,1607,2,21,160702,3
1607024,1607,2,28,160702,4
1607031,1607,3,7,160703,1
1607032,1607,3,14,160703,2
1607033,1607,3,21,160703,3
1607034,1607,3,28,160703,4
1607041,1607,4,4,160704,1
1607042,1607,4,11,160704,2
1607043,1607,4,18,160704,3
1607044,1607,4,25,160704,4
1607051,1607,5,2,160705,1
1607052,1607,5,9,160705,2
1607053,1607,5,16,160705,3
1607054,1607,5,23,160705,4
1607055,1607,5,30,160705,5
1607061,1607,6,6,160706,1
1607062,1607,6,13,160706,2
1607063,1607,6,20,160706,3
1607064,1607,6,27,160706,4
1607071,1607,7,4,160707,1
1607072,1607,7,11,160707,2
1607073,1607,7,18,160707,3
1607074,1607,7,25,160707,4
1607081,1607,8,1,160708,1
1607082,1607,8,8,160708,2
1607083,1607,8,15,160708,3
1607084,1607,8,22,160708,4
1607085,1607,8,29,160708,5
1607091,1607,9,5,160709,1
1607092,1607,9,12,160709,2
1607093,1607,9,19,160709,3
1607094,1607,9,26,160709,4
1607101,1607,10,3,160710,1
1607102,1607,10,10,160710,2
1607103,1607,10,17,160710,3
1607104,1607,10,24,160710,4
1607105,1607,10,31,160710,5
1607111,1607,11,7,160711,1
1607112,1607,11,14,160711,2
1607113,1607,11,21,160711,3
1607114,1607,11,28,160711,4
1607121,1607,12,5,160712,1
1607122,1607,12,12,160712,2
1607123,1607,12,19,160712,3
1607124,1607,12,26,160712,4
1608011,1608,1,2,160801,1
1608012,1608,1,9,160801,2
1608013,1608,1,16,160801,3
1608014,1608,1,23,160801,4
1608015,1608,1,30,160801,5
1608021,1608,2,6,160802,1
1608022,1608,2,13,160802,2
1608023,1608,2,20,160802,3
1608024,1608,2,27,160802,4
1608031,1608,3,5,160803,1
1608032,1608,3,12,160803,2
1608033,1608,3,19,160803,3
1608034,1608,3,26,160803,4
1608041,1608,4,2,160804,1
1608042,1608,4,9,160804,2
1608043,1608,4,16,160804,3
1608044,1608,4,23,160804,4
1608045,1608,4,30,160804,5
1608051,1608,5,7,160805,1
1608052,1608,5,14,160805,2
1608053,1608,5,21,160805,3
1608054,1608,5,28,160805,4
1608061,1608,6,4,160806,1
1608062,1608,6,11,160806,2
1608063,1608,6,18,160806,3
1608064,1608,6,25,160806,4
1608071,1608,7,2,160807,1
1608072,1608,7,9,160807,2
1608073,1608,7,16,160807,3
1608074,1608,7,23,160807,4
1608075,1608,7,30,160807,5
1608081,1608,8,6,160808,1
1608082,1608,8,13,160808,2
1608083,1608,8,20,160808,3
1608084,1608,8,27,160808,4
1608091,1608,9,3,160809,1
1608092,1608,9,10,160809,2
1608093,1608,9,17,160809,3
1608094,1608,9,24,160809,4
1608101,1608,10,1,160810,1
1608102,1608,10,8,160810,2
1608103,1608,10,15,160810,3
1608104,1608,10,22,160810,4
1608105,1608,10,29,160810,5
1608111,1608,11,5,160811,1
1608112,1608,11,12,160811,2
1608113,1608,11,19,160811,3
1608114,1608,11,26,160811,4
1608121,1608,12,3,160812,1
1608122,1608,12,10,160812,2
1608123,1608,12,17,160812,3
1608124,1608,12,24,160812,4
1608125,1608,12,31,160812,5
1609011,1609,1,7,160901,1
1609012,1609,1,14,160901,2
1609013,1609,1,21,160901,3
1609014,1609,1,28,160901,4
1609021,1609,2,4,160902,1
1609022,1609,2,11,160902,2
1609023,1609,2,18,160902,3
1609024,1609,2,25,160902,4
1609031,1609,3,4,160903,1
1609032,1609,3,11,160903,2
1609033,1609,3,18,160903,3
1609034,1609,3,25,160903,4
1609041,1609,4,1,160904,1
1609042,1609,4,8,160904,2
1609043,1609,4,15,160904,3
1609044,1609,4,22,160904,4
1609045,1609,4,29,160904,5
1609051,1609,5,6,160905,1
1609052,1609,5,13,160905,2
1609053,1609,5,20,160905,3
1609054,1609,5,27,160905,4
1609061,1609,6,3,160906,1
1609062,1609,6,10,160906,2
1609063,1609,6,17,160906,3
1609064,1609,6,24,160906,4
1609071,1609,7,1,160907,1
1609072,1609,7,8,160907,2
1609073,1609,7,15,160907,3
1609074,1609,7,22,160907,4
1609075,1609,7,29,160907,5
1609081,1609,8,5,160908,1
1609082,1609,8,12,160908,2
1609083,1609,8,19,160908,3
1609084,1609,8,26,160908,4
1609091,1609,9,2,160909,1
1609092,1609,9,9,160909,2
1609093,1609,9,16,160909,3
1609094,1609,9,23,160909,4
1609095,1609,9,30,160909,5
1609101,1609,10,7,160910,1
1609102,1609,10,14,160910,2
1609103,1609,10,21,160910,3
1609104,1609,10,28,160910,4
1609111,1609,11,4,160911,1
1609112,1609,11,11,160911,2
1609113,1609,11,18,160911,3
1609114,1609,11,25,160911,4
1609121,1609,12,2,160912,1
1609122,1609,12,9,160912,2
1609123,1609,12,16,160912,3
1609124,1609,12,23,160912,4
1609125,1609,12,30,160912,5
1610011,1610,1,6,161001,1
1610012,1610,1,13,161001,2
1610013,1610,1,20,161001,3
1610014,1610,1,27,161001,4
1610021,1610,2,3,161002,1
1610022,1610,2,10,161002,2
1610023,1610,2,17,161002,3
1610024,1610,2,24,161002,4
1610031,1610,3,3,161003,1
1610032,1610,3,10,161003,2
1610033,1610,3,17,161003,3
1610034,1610,3,24,161003,4
1610035,1610,3,31,161003,5
1610041,1610,4,7,161004,1
1610042,1610,4,14,161004,2
1610043,1610,4,21,161004,3
1610044,1610,4,28,161004,4
1610051,1610,5,5,161005,1
1610052,1610,5,12,161005,2
1610053,1610,5,19,161005,3
1610054,1610,5,26,161005,4
1610061,1610,6,2,161006,1
1610062,1610,6,9,161006,2
1610063,1610,6,16,161006,3
1610064,1610,6,23,161006,4
1610065,1610,6,30,161006,5
1610071,1610,7,7,161007,1
1610072,1610,7,14,161007,2
1610073,1610,7,21,161007,3
1610074,1610,7,28,161007,4
1610081,1610,8,4,161008,1
1610082,1610,8,11,161008,2
1610083,1610,8,18,161008,3
1610084,1610,8,25,161008,4
1610091,1610,9,1,161009,1
1610092,1610,9,8,161009,2
1610093,1610,9,15,161009,3
1610094,1610,9,22,161009,4
1610095,1610,9,29,161009,5
1610101,1610,10,6,161010,1
1610102,1610,10,13,161010,2
1610103,1610,10,20,161010,3
1610104,1610,10,27,161010,4
1610111,1610,11,3,161011,1
1610112,1610,11,10,161011,2
1610113,1610,11,17,161011,3
1610114,1610,11,24,161011,4
1610121,1610,12,1,161012,1
1610122,1610,12,8,161012,2
1610123,1610,12,15,161012,3
1610124,1610,12,22,161012,4
1610125,1610,12,29,161012,5
1611011,1611,1,5,161101,1
1611012,1611,1,12,161101,2
1611013,1611,1,19,161101,3
1611014,1611,1,26,161101,4
